187251	3553	0
187251	3608	0
187251	26203	0
548560	3554	1
548560	531	1
548560	173	1
548560	80	0
548560	7692	0
548560	27212	0
246057	32552	1
246057	58348	0
510164	228055	1
510164	55119	0
344858	18336	1
344858	1180	1
344858	301309	1
344858	341	0
344858	1341	0
344858	53419	0
94713	2223	1
94713	10859	0
536938	41635	1
536938	18336	0
88747	12900	1
88747	228055	0
152240	14429	1
152240	173	1
152240	3554	0
152240	1341	0
381389	40	1
381389	57757	1
381389	2172	0
381389	2223	0
473557	896	1
473557	40	0
226200	2712	1
226200	1571	0
585026	67290	1
585026	173	1
585026	172	0
585026	65	0
515703	1120	1
515703	12374	1
515703	6185	0
515703	172	0
173984	41635	1
173984	468	0
74069	55887	1
74069	1570	0
391076	2738	1
391076	53770	1
391076	193340	0
391076	1056	0
552318	342	1
552318	14429	0
304572	33434	1
304572	107048	0
387013	8955	1
387013	1341	0
395567	3841	1
395567	63962	0
296982	15466	1
296982	879	0
455542	3608	1
455542	53706	1
455542	67290	0
455542	65164	0
107659	1571	1
107659	457	0
339557	8467	1
339557	8468	1
339557	5103	1
339557	12867	0
339557	4301	0
339557	1216	0
151743	12900	1
151743	53419	0
219337	320	1
219337	1481	1
219337	403	1
219337	4019	0
219337	879	0
219337	6185	0
283300	30208	1
283300	1481	0
191478	35583	1
191478	5117	0
235155	6525	1
235155	1481	1
235155	403	1
235155	597	1
235155	174	0
235155	55119	0
235155	54714	0
235155	80	0
209044	29030	1
209044	403	0
551366	55887	1
551366	6637	0
541171	174	1
541171	142	1
541171	58348	0
541171	251	0
447573	12867	1
447573	879	0
194717	1571	1
194717	55119	0
517323	1120	1
517323	2153	1
517323	3345	1
517323	3553	0
517323	4773	0
517323	2712	0
419352	7692	1
419352	173	1
419352	174	1
419352	3841	0
419352	370	0
419352	6444	0
415537	1216	1
415537	1217	1
415537	228055	0
415537	457	0
155864	58348	1
155864	4020	0
429995	6185	1
429995	6444	1
429995	14429	0
429995	16211	0
199529	879	1
199529	973	0
247770	1217	1
247770	8467	1
247770	5103	1
247770	3608	0
247770	1519	0
247770	46641	0
466583	1216	1
466583	1217	1
466583	6184	1
466583	40	1
466583	3345	1
466583	2738	1
466583	3841	0
466583	2331	0
466583	4510	0
466583	54714	0
466583	65164	0
466583	10571	0
483705	15466	1
483705	17261	0
118468	6184	1
118468	2153	1
118468	59166	0
118468	3468	0
145171	457	1
145171	4510	0
97367	172	1
97367	3345	0
513056	3841	1
513056	341	1
513056	55119	0
513056	3553	0
446229	40	1
446229	3468	1
446229	38914	1
446229	1120	1
446229	25491	0
446229	5117	0
446229	14429	0
446229	6637	0
285057	4301	1
285057	5174	0
512771	2172	1
512771	228055	0
335146	8401	1
335146	1120	0
480377	4773	1
480377	1481	1
480377	53706	1
480377	597	1
480377	25	1
480377	1180	0
480377	8302	0
480377	12374	0
480377	12867	0
480377	73995	0
466765	25	1
466765	63599	1
466765	63962	0
466765	26203	0
270289	10859	1
270289	173	1
270289	65	0
270289	8302	0
503010	15466	1
503010	8467	0
141824	16211	1
141824	12900	0
540982	38914	1
540982	91059	0
88868	4019	1
88868	3553	0
66826	20273	1
66826	879	0
516467	5174	1
516467	16211	0
64208	838	1
64208	26203	0
529412	228055	1
529412	6184	0
79181	172	1
79181	20273	0
229520	16211	1
229520	59166	0
104279	320	1
104279	6525	1
104279	173	0
104279	341	0
394481	57757	1
394481	435	0
10911	341	1
10911	53770	0
406789	3608	1
406789	12900	0
480660	1682	1
480660	73995	1
480660	6484	0
480660	4020	0
506507	342	1
506507	879	0
350983	1704	1
350983	193340	0
294509	879	1
294509	896	0
125935	10859	1
125935	142	0
88340	597	1
88340	1571	0
409312	251	1
409312	174	1
409312	35583	0
409312	3554	0
75408	40	1
75408	67290	0
79206	172	1
79206	2331	0
458321	65	1
458321	1481	1
458321	403	1
458321	173	1
458321	468	0
458321	435	0
458321	2341	0
458321	53419	0
525571	54714	1
525571	8401	0
587760	26203	1
587760	65164	0
201068	103	1
201068	1340	0
282772	1230	1
282772	4955	0
74623	57757	1
74623	53468	0
569994	46641	1
569994	4019	1
569994	8401	0
569994	5103	0
444336	251	1
444336	55119	1
444336	3554	0
444336	12374	0
323651	55887	1
323651	4773	0
310364	4773	1
310364	793	0
524563	41635	1
524563	91059	0
205459	6637	1
205459	8468	0
255070	2331	1
255070	12900	1
255070	793	0
255070	63599	0
591835	3553	1
591835	3554	1
591835	14250	0
591835	53770	0
112547	40	1
112547	793	1
112547	3468	0
112547	63599	0
251557	65	1
251557	1180	0
135436	8467	1
135436	8468	1
135436	5103	1
135436	1519	0
135436	13349	0
135436	4301	0
172173	14429	1
172173	17261	0
259569	12900	1
259569	55887	0
267286	567	1
267286	43786	0
410304	65	1
410304	25	1
410304	1340	1
410304	1341	1
410304	80	0
410304	2331	0
410304	567	0
410304	1217	0
575048	63599	1
575048	341	0
198841	46206	1
198841	3553	0
33316	531	1
33316	10571	0
140494	58348	1
140494	6525	1
140494	896	0
140494	4301	0
510341	39697	1
510341	13349	1
510341	14429	0
510341	4301	0
544234	2153	1
544234	3345	1
544234	1120	1
544234	54714	0
544234	18336	0
544234	3553	0
91728	4019	1
91728	10859	0
403937	531	1
403937	2341	1
403937	73995	0
403937	2738	0
426940	40	1
426940	517	1
426940	5117	0
426940	435	0
16315	531	1
16315	2223	1
16315	7692	0
16315	58348	0
231147	5116	1
231147	5117	1
231147	28781	0
231147	94956	0
34244	597	1
34244	173	1
34244	567	1
34244	38914	0
34244	1056	0
34244	5174	0
578706	55887	1
578706	2738	0
386758	7112	1
386758	2172	1
386758	173	1
386758	174	1
386758	73995	0
386758	16211	0
386758	468	0
386758	54714	0
24615	531	1
24615	46641	0
397599	8302	1
397599	2172	0
204208	6637	1
204208	29030	0
295519	25	1
295519	1682	1
295519	193340	1
295519	1216	0
295519	1180	0
295519	5117	0
371246	107048	1
371246	5116	1
371246	973	1
371246	174	1
371246	1704	0
371246	1340	0
371246	39697	0
371246	65	0
184474	42135	1
184474	55119	0
85916	1340	1
85916	1341	1
85916	6444	0
85916	3314	0
387158	8955	1
387158	3345	0
523080	58348	1
523080	793	0
478141	4773	1
478141	35583	0
70928	80	1
70928	3468	1
70928	7692	0
70928	57757	0
216703	172	1
216703	173	1
216703	53706	0
216703	435	0
332755	35583	1
332755	53468	0
397647	63962	1
397647	27212	1
397647	54714	0
397647	142	0
418410	40	1
418410	517	1
418410	6637	0
418410	28781	0
303917	4510	1
303917	65	0
35921	40	1
35921	1340	0
141110	142	1
141110	65	0
292880	94956	1
292880	26203	0
229999	1340	1
229999	1341	1
229999	2331	0
229999	6874	0
371026	94956	1
371026	301309	0
7386	103	1
7386	1481	1
7386	6637	1
7386	174	1
7386	142	1
7386	173	1
7386	597	1
7386	25	1
7386	35583	0
7386	793	0
7386	6525	0
7386	3345	0
7386	18336	0
7386	172	0
7386	6874	0
7386	896	0
413218	8467	1
413218	8468	1
413218	5103	1
413218	973	0
413218	1570	0
413218	10571	0
583346	12900	1
583346	55119	1
583346	1216	0
583346	896	0
260599	320	1
260599	27971	1
260599	174	1
260599	342	1
260599	53419	0
260599	142	0
260599	468	0
260599	59166	0
426370	3608	1
426370	5174	0
122505	1120	1
122505	6184	0
251606	3553	1
251606	3554	1
251606	53770	0
251606	142	0
98110	25	1
98110	1340	1
98110	1341	1
98110	879	0
98110	28781	0
98110	142	0
239767	531	1
239767	16211	1
239767	1704	0
239767	46206	0
284972	6874	1
284972	12900	0
583483	55119	1
583483	655	1
583483	16211	0
583483	8467	0
294875	228055	1
294875	5117	0
330811	2223	1
330811	320	0
215155	15466	1
215155	3345	0
332528	597	1
332528	5174	1
332528	173	1
332528	53468	0
332528	26203	0
332528	30208	0
253501	33434	1
253501	6444	0
224203	320	1
224203	27971	1
224203	33434	0
224203	2331	0
189229	10859	1
189229	403	1
189229	1216	0
189229	5117	0
556980	251	1
556980	12900	1
556980	4510	1
556980	6184	0
556980	879	0
556980	30208	0
40261	38914	1
40261	531	1
40261	597	1
40261	655	1
40261	2223	0
40261	3553	0
40261	40	0
40261	14250	0
183736	320	1
183736	1481	1
183736	6525	1
183736	18497	0
183736	32552	0
183736	10859	0
63203	4019	1
63203	172	1
63203	173	1
63203	5116	0
63203	25	0
63203	1341	0
26192	6525	1
26192	597	0
87265	320	1
87265	27971	1
87265	4020	0
87265	8302	0
8412	531	1
8412	8302	1
8412	4773	0
8412	4301	0
518275	7112	1
518275	1481	1
518275	28781	1
518275	174	1
518275	531	1
518275	63962	0
518275	5103	0
518275	1341	0
518275	46206	0
518275	301309	0
208568	6185	1
208568	2341	0
340193	15466	1
340193	173	1
340193	370	0
340193	55887	0
535766	2172	1
535766	8302	0
340477	6525	1
340477	28781	1
340477	25491	0
340477	1571	0
260028	655	1
260028	403	0
518845	7692	1
518845	12867	0
472197	53706	1
472197	370	0
474207	370	1
474207	8302	1
474207	2341	0
474207	3553	0
172326	1481	1
172326	4301	1
172326	8467	0
172326	1120	0
3528	2172	1
3528	8467	0
431733	10571	1
431733	3468	1
431733	32552	0
431733	4020	0
79612	6185	1
79612	6444	1
79612	29030	0
79612	58348	0
210091	18336	1
210091	1481	1
210091	531	1
210091	2712	0
210091	2331	0
210091	103	0
427782	1519	1
427782	53468	0
107887	10859	1
107887	73995	0
65206	65164	1
65206	435	0
68643	65164	1
68643	55887	0
80957	53706	1
80957	973	1
80957	5103	0
80957	10859	0
314395	4510	1
314395	2153	0
101484	1481	1
101484	370	1
101484	597	1
101484	4510	1
101484	251	0
101484	18336	0
101484	17261	0
101484	33434	0
31277	370	1
31277	2172	0
579020	53770	1
579020	43786	0
452804	30208	1
452804	3468	1
452804	40	0
452804	94956	0
221485	4955	1
221485	6444	0
16536	531	1
16536	80	0
490020	16211	1
490020	65	0
30400	1682	1
30400	63599	0
359845	1120	1
359845	59166	1
359845	6525	0
359845	1571	0
202411	46206	1
202411	8467	0
193092	1056	1
193092	6874	0
14784	13349	1
14784	173	1
14784	1230	0
14784	1341	0
469725	2738	1
469725	251	1
469725	174	1
469725	55119	1
469725	1217	0
469725	655	0
469725	13349	0
469725	517	0
370396	33434	1
370396	531	0
453006	1481	1
453006	403	1
453006	597	1
453006	142	1
453006	27971	0
453006	1216	0
453006	3345	0
453006	1704	0
421399	1570	1
421399	10571	1
421399	53419	0
421399	2172	0
523105	58348	1
523105	53770	0
427439	6484	1
427439	10571	0
117324	320	1
117324	27971	1
117324	53419	1
117324	251	1
117324	531	0
117324	54714	0
117324	26203	0
117324	32552	0
219145	3314	1
219145	58348	0
211931	29030	1
211931	3553	0
377974	320	1
377974	6525	1
377974	1519	1
377974	103	0
377974	2331	0
377974	172	0
167911	2738	1
167911	173	1
167911	3345	0
167911	6184	0
422159	1481	1
422159	4020	1
422159	33434	0
422159	370	0
25069	1481	1
25069	35583	0
22032	531	1
22032	4301	0
44809	174	1
44809	517	0
224310	53419	1
224310	228055	0
276804	1570	1
276804	14429	1
276804	53419	0
276804	1120	0
257253	370	1
257253	5117	0
481037	5174	1
481037	16211	0
360570	40	1
360570	6874	1
360570	73995	1
360570	54714	0
360570	46641	0
360570	17261	0
412489	80	1
412489	1481	1
412489	793	1
412489	1571	0
412489	42135	0
412489	2341	0
498028	39697	1
498028	107048	0
441711	91059	1
441711	517	0
446049	12900	1
446049	6184	1
446049	40	1
446049	2738	1
446049	33434	1
446049	7692	0
446049	2223	0
446049	6185	0
446049	174	0
446049	228055	0
488065	53770	1
488065	25491	1
488065	173	1
488065	54714	0
488065	1180	0
488065	43786	0
493493	38914	1
493493	341	1
493493	173	1
493493	174	1
493493	27212	0
493493	29030	0
493493	41635	0
493493	1056	0
387453	6185	1
387453	6444	1
387453	597	0
387453	2712	0
29420	1704	1
29420	32552	0
482799	7112	1
482799	53770	1
482799	5117	0
482799	103	0
50756	7112	1
50756	57757	0
286992	2172	1
286992	35583	0
299342	53468	1
299342	597	1
299342	879	1
299342	6874	0
299342	18497	0
299342	54714	0
16963	80	1
16963	40	1
16963	41635	0
16963	4510	0
76447	597	1
76447	80	0
126665	2331	1
126665	41635	0
50884	7112	1
50884	1481	1
50884	174	1
50884	2331	0
50884	58348	0
50884	19920	0
279584	879	1
279584	10859	0
289746	59166	1
289746	1180	0
249861	53468	1
249861	173	0
557187	94956	1
557187	174	1
557187	6637	0
557187	435	0
231436	3314	1
231436	468	0
62751	403	1
62751	793	0
5390	1056	1
5390	597	1
5390	3468	0
5390	517	0
213006	1340	1
213006	1341	1
213006	6444	0
213006	5174	0
338295	6185	1
338295	2738	1
338295	6444	1
338295	173	1
338295	39697	0
338295	67290	0
338295	63962	0
338295	403	0
410767	40	1
410767	8467	1
410767	8468	1
410767	13349	0
410767	73995	0
410767	20273	0
557237	94956	1
557237	174	1
557237	251	0
557237	468	0
292064	6184	1
292064	46206	0
587407	7112	1
587407	17261	1
587407	174	1
587407	879	1
587407	25	1
587407	2331	0
587407	53419	0
587407	517	0
587407	73995	0
587407	1519	0
390001	15466	1
390001	173	1
390001	94956	0
390001	896	0
579516	457	1
579516	14250	1
579516	1230	1
579516	27971	0
579516	15466	0
579516	597	0
570826	30208	1
570826	2738	1
570826	4773	0
570826	342	0
410652	3468	1
410652	103	1
410652	18497	0
410652	8302	0
252553	655	1
252553	33434	0
365425	12900	1
365425	73995	0
495741	39697	1
495741	18336	0
234115	53468	1
234115	1340	0
343690	531	1
343690	193340	1
343690	1481	0
343690	103	0
371300	2341	1
371300	8467	0
278383	320	1
278383	27971	1
278383	6185	0
278383	73995	0
467768	1519	1
467768	838	0
59377	3314	1
59377	3468	1
59377	2172	0
59377	46206	0
336119	6874	1
336119	12867	0
199774	80	1
199774	251	0
481007	5174	1
481007	35583	0
583397	12900	1
583397	55119	1
583397	25491	0
583397	2172	0
229560	16211	1
229560	30208	0
329669	54714	1
329669	370	0
250415	25	1
250415	1340	1
250415	1341	1
250415	6637	0
250415	91059	0
250415	4020	0
446761	46206	1
446761	597	0
497247	39697	1
497247	20273	0
384298	43786	1
384298	5116	0
166770	793	1
166770	53419	1
166770	80	0
166770	5116	0
205705	341	1
205705	6637	1
205705	228055	0
205705	342	0
229540	16211	1
229540	2153	0
242315	40	1
242315	26203	1
242315	6525	1
242315	2738	0
242315	39697	0
242315	1056	0
47438	341	1
47438	63962	0
463823	35583	1
463823	55119	0
68064	4019	1
68064	172	1
68064	251	0
68064	20273	0
19711	3345	1
19711	531	0
379189	3841	1
379189	12900	0
291071	53468	1
291071	173	1
291071	8955	0
291071	370	0
389663	8302	1
389663	7112	0
307185	25	1
307185	7692	1
307185	173	1
307185	35583	0
307185	531	0
307185	228055	0
250823	7112	1
250823	67290	0
81956	40	1
81956	435	0
458856	1120	1
458856	40	1
458856	2153	1
458856	3468	1
458856	3345	1
458856	1340	0
458856	6525	0
458856	63962	0
458856	1704	0
458856	65164	0
275340	879	1
275340	1571	0
472172	53706	1
472172	10859	0
62840	1120	1
62840	16211	0
26509	1481	1
26509	597	1
26509	63599	0
26509	33434	0
72861	19920	1
72861	35583	0
173892	40	1
173892	1481	1
173892	173	1
173892	174	1
173892	879	1
173892	5174	0
173892	793	0
173892	29030	0
173892	41635	0
173892	30208	0
4413	597	1
4413	228055	0
283377	20273	1
283377	3554	0
460891	19920	1
460891	896	0
514271	46641	1
514271	26203	0
25594	25	1
25594	655	1
25594	5117	0
25594	6525	0
587256	7112	1
587256	17261	1
587256	174	1
587256	879	1
587256	25	1
587256	2341	0
587256	6637	0
587256	6185	0
587256	20273	0
587256	12374	0
61796	40	1
61796	2153	1
61796	57757	0
61796	16211	0
51083	30208	1
51083	531	1
51083	103	0
51083	43786	0
438768	7112	1
438768	63599	1
438768	43786	0
438768	172	0
260493	25	1
260493	1230	1
260493	7112	0
260493	43786	0
263324	6484	1
263324	6184	0
469127	39697	1
469127	59166	1
469127	8302	0
469127	54714	0
423194	1481	1
423194	38914	1
423194	341	1
423194	174	1
423194	2331	0
423194	5116	0
423194	14250	0
423194	1217	0
312037	1481	1
312037	27971	1
312037	173	1
312037	174	1
312037	567	0
312037	3345	0
312037	39697	0
312037	1217	0
97985	10859	1
97985	403	0
223767	341	1
223767	597	1
223767	4955	0
223767	531	0
20388	25	1
20388	655	1
20388	435	0
20388	4020	0
412339	2153	1
412339	8467	1
412339	3345	1
412339	3554	0
412339	6444	0
412339	14250	0
195269	80	1
195269	228055	0
117060	65164	1
117060	5103	0
584970	67290	1
584970	173	1
584970	12374	0
584970	58348	0
553345	6484	1
553345	18336	0
99894	320	1
99894	27971	1
99894	8401	0
99894	341	0
47783	2172	1
47783	25	1
47783	1481	1
47783	142	1
47783	1704	0
47783	28781	0
47783	2331	0
47783	94956	0
563596	14250	1
563596	91059	1
563596	53770	0
563596	43786	0
256711	2341	1
256711	6637	0
372861	1056	1
372861	7112	1
372861	142	1
372861	174	1
372861	1519	1
372861	320	0
372861	19920	0
372861	457	0
372861	3554	0
372861	53706	0
571807	8955	1
571807	29030	0
243390	1481	1
243390	879	1
243390	1120	0
243390	3553	0
292855	94956	1
292855	1481	0
67192	12900	1
67192	7112	0
466430	973	1
466430	14250	0
448447	2712	1
448447	63962	1
448447	1682	1
448447	55887	0
448447	655	0
448447	28781	0
128538	1570	1
128538	172	0
53771	25	1
53771	53770	1
53771	80	0
53771	38914	0
488719	58348	1
488719	46641	0
564456	896	1
564456	46641	1
564456	320	0
564456	46206	0
5196	174	1
5196	2738	0
556352	94956	1
556352	32552	0
417666	3608	1
417666	1481	1
417666	5116	0
417666	10859	0
362883	107048	1
362883	1481	1
362883	973	0
362883	251	0
69090	838	1
69090	172	0
118403	58348	1
118403	59166	0
388701	1120	1
388701	4773	1
388701	8302	0
388701	342	0
581309	55119	1
581309	1217	0
53242	1481	1
53242	173	1
53242	655	1
53242	370	0
53242	3345	0
53242	65	0
30082	3841	1
30082	3345	0
379400	793	1
379400	18497	0
241879	13349	1
241879	10571	0
510194	228055	1
510194	8468	0
112267	1120	1
112267	20273	0
441214	2712	1
441214	173	1
441214	174	1
441214	39697	0
441214	4773	0
441214	5117	0
67612	1570	1
67612	1704	0
192818	838	1
192818	20273	0
366579	1216	1
366579	1217	1
366579	567	0
366579	3553	0
503842	28781	1
503842	174	1
503842	1570	0
503842	10571	0
367329	6185	1
367329	6444	1
367329	1704	0
367329	8401	0
571726	793	1
571726	4510	1
571726	320	0
571726	370	0
354856	18336	1
354856	3553	1
354856	173	1
354856	25491	0
354856	1481	0
354856	370	0
356573	7112	1
356573	597	1
356573	28781	1
356573	173	1
356573	13349	0
356573	35583	0
356573	46206	0
356573	4955	0
258928	32552	1
258928	173	1
258928	320	0
258928	73995	0
321216	2712	1
321216	320	0
120209	3468	1
120209	5174	0
482032	8401	1
482032	1571	0
23563	1056	1
23563	18336	0
561771	91059	1
561771	3553	0
229919	838	1
229919	6484	0
289637	107048	1
289637	1481	1
289637	6185	1
289637	8302	1
289637	655	1
289637	5103	1
289637	8467	1
289637	173	0
289637	341	0
289637	27971	0
289637	17261	0
289637	3841	0
289637	7112	0
289637	973	0
58304	1704	1
58304	53419	0
240332	25491	1
240332	46641	0
63943	1120	1
63943	14250	0
52927	6525	1
52927	531	1
52927	517	1
52927	1180	0
52927	19920	0
52927	18497	0
267507	1481	1
267507	2172	1
267507	6525	1
267507	174	1
267507	370	0
267507	41635	0
267507	2331	0
267507	228055	0
523867	41635	1
523867	53419	0
11763	173	1
11763	6484	0
486249	27212	1
486249	25	0
475275	1120	1
475275	39697	1
475275	173	1
475275	973	0
475275	33434	0
475275	10859	0
23205	6184	1
23205	32552	0
420157	26203	1
420157	12867	0
3731	174	1
3731	3468	0
184137	80	1
184137	94956	0
191045	32552	1
191045	6525	1
191045	173	1
191045	12867	0
191045	1481	0
191045	8467	0
533997	1570	1
533997	53419	1
533997	14429	1
533997	6444	0
533997	4301	0
533997	55119	0
297904	20273	1
297904	73995	0
81595	53419	1
81595	107048	0
448751	12374	1
448751	1217	0
198439	4955	1
198439	174	0
86897	2331	1
86897	1570	0
414083	3608	1
414083	1682	0
80727	10571	1
80727	3468	0
77490	10859	1
77490	142	0
242886	793	1
242886	1570	1
242886	65164	0
242886	6484	0
467825	39697	1
467825	59166	1
467825	2738	0
467825	172	0
485575	342	1
485575	973	0
419265	7112	1
419265	18497	1
419265	173	1
419265	6637	0
419265	12867	0
419265	38914	0
66054	12900	1
66054	30208	0
556667	94956	1
556667	517	0
330013	2153	1
330013	1682	1
330013	2341	1
330013	457	0
330013	5174	0
330013	55887	0
100355	341	1
100355	1571	0
248012	2153	1
248012	12900	1
248012	59166	1
248012	142	0
248012	3553	0
248012	3841	0
42161	42135	1
42161	19920	0
24049	14429	1
24049	173	1
24049	39697	0
24049	94956	0
136481	341	1
136481	94956	0
173407	879	1
173407	4510	0
432053	14250	1
432053	19920	0
286340	3314	1
286340	73995	0
378163	53770	1
378163	172	0
490489	1682	1
490489	193340	1
490489	38914	0
490489	94956	0
326180	2341	1
326180	65164	0
336441	7112	1
336441	6525	1
336441	28781	1
336441	4955	0
336441	793	0
336441	142	0
341209	7112	1
341209	28781	1
341209	174	1
341209	20273	1
341209	6525	1
341209	55119	0
341209	42135	0
341209	6185	0
341209	8302	0
341209	517	0
63876	6185	1
63876	342	0
62991	879	1
62991	173	0
536373	20273	1
536373	341	0
299219	5117	1
299219	46206	0
365078	1056	1
365078	1481	1
365078	174	1
365078	896	0
365078	1230	0
365078	403	0
429345	2712	1
429345	1682	1
429345	4020	1
429345	2738	0
429345	435	0
429345	6484	0
478838	142	1
478838	20273	0
105341	12900	1
105341	174	0
419294	973	1
419294	2172	0
61546	1230	1
61546	142	0
420127	18497	1
420127	3468	1
420127	173	0
420127	10571	0
534201	1481	1
534201	2172	1
534201	655	1
534201	55887	0
534201	13349	0
534201	6874	0
225178	2331	1
225178	14429	0
179824	6185	1
179824	1180	1
179824	53468	0
179824	6637	0
347693	6184	1
347693	8467	1
347693	8468	1
347693	5103	1
347693	13349	0
347693	32552	0
347693	2331	0
347693	6874	0
334802	2712	1
334802	173	1
334802	6185	0
334802	33434	0
121707	1682	1
121707	597	0
55784	6185	1
55784	531	1
55784	6444	1
55784	2223	1
55784	73995	0
55784	28781	0
55784	896	0
55784	7692	0
202285	655	1
202285	55887	0
389892	973	1
389892	32552	0
258354	42135	1
258354	1481	0
475549	1120	1
475549	3553	1
475549	39697	1
475549	173	0
475549	435	0
475549	65164	0
362230	18497	1
362230	46206	0
405384	10859	1
405384	58348	0
274091	12900	1
274091	896	0
386053	5116	1
386053	5117	1
386053	35583	1
386053	973	0
386053	8955	0
386053	16211	0
436844	40	1
436844	33434	1
436844	2712	0
436844	65164	0
230771	838	1
230771	655	1
230771	1217	0
230771	18336	0
462831	7692	1
462831	301309	0
406763	2341	1
406763	1682	0
183438	1570	1
183438	58348	0
15005	40	1
15005	6637	1
15005	2223	1
15005	2738	0
15005	8467	0
15005	4020	0
436974	25	1
436974	53706	1
436974	531	1
436974	172	0
436974	103	0
436974	1180	0
106426	10859	1
106426	793	0
583422	12900	1
583422	55119	1
583422	6444	0
583422	142	0
295244	25	1
295244	1682	1
295244	193340	1
295244	2153	0
295244	25491	0
295244	435	0
325260	28781	1
325260	7692	0
75553	457	1
75553	14429	0
556712	94956	1
556712	14250	0
295168	5174	1
295168	28781	0
250495	1481	1
250495	403	1
250495	28781	0
250495	1570	0
207017	403	1
207017	342	1
207017	58348	0
207017	6484	0
240153	1120	1
240153	879	1
240153	370	0
240153	55119	0
292273	5116	1
292273	5117	1
292273	142	0
292273	7692	0
356754	1481	1
356754	1230	1
356754	174	1
356754	63599	1
356754	3553	0
356754	26203	0
356754	879	0
356754	6185	0
381539	35583	1
381539	1340	0
219762	1230	1
219762	468	0
395360	320	1
395360	27971	1
395360	973	1
395360	4510	0
395360	59166	0
395360	1682	0
486978	27212	1
486978	4020	0
481490	80	1
481490	8401	1
481490	1481	1
481490	3608	0
481490	6484	0
481490	2331	0
368484	8302	1
368484	5117	0
19764	341	1
19764	4773	0
575831	468	1
575831	973	0
185969	1120	1
185969	3468	1
185969	65	0
185969	53770	0
38640	8302	1
38640	655	1
38640	457	0
38640	1217	0
393120	53419	1
393120	172	0
537904	251	1
537904	55119	1
537904	655	1
